Drone,Time,North,East,Altitude,Vx,Vy
9, 26.33, 171.62, 132.12, -0.00, 2.83, 1.92
10, 26.33, 248.04, 249.58, -0.00, 0.32, 0.96
1, 26.34, 132.05, 66.84, -0.00, 0.68, 1.38
2, 26.34, 250.04, 299.11, -0.00, 2.48, 1.93
3, 26.34, 300.10, 300.03, -0.00, 0.34, 0.14
4, 26.34, NaN, NaN, NaN, NaN, NaN
5, 26.34, 184.62, 89.58, -0.00, 0.82, 2.01
6, 26.34, 273.62, 306.50, -0.00, 3.24, 0.29
7, 26.34, 183.88, 247.56, -0.00, 4.53, 3.21
8, 26.34, 300.00, 300.00, -0.00, -0.37, 0.00
9, 26.34, 171.62, 132.12, -0.00, 2.83, 1.92
10, 26.34, 248.04, 249.58, -0.00, 0.32, 0.96
1, 26.35, 132.05, 66.84, -0.00, 0.68, 1.38
2, 26.35, 250.04, 299.11, -0.00, 2.48, 1.93
3, 26.35, 300.10, 300.03, -0.00, 0.34, 0.14
4, 26.35, NaN, NaN, NaN, NaN, NaN
5, 26.35, 184.62, 89.58, -0.00, 0.82, 2.01
6, 26.35, 273.62, 306.50, -0.00, 3.24, 0.29
7, 26.35, 183.88, 247.56, -0.00, 4.53, 3.21
8, 26.35, 300.00, 300.00, -0.00, -0.37, 0.00
9, 26.35, 171.62, 132.12, -0.00, 2.83, 1.92
10, 26.35, 248.04, 249.58, -0.00, 0.32, 0.96
1, 26.36, 132.05, 66.84, -0.00, 0.68, 1.38
2, 26.36, 250.04, 299.11, -0.00, 2.48, 1.93
3, 26.36, 300.10, 300.03, -0.00, 0.34, 0.14
4, 26.36, NaN, NaN, NaN, NaN, NaN
5, 26.36, 184.62, 89.58, -0.00, 0.82, 2.01
6, 26.36, 273.62, 306.50, -0.00, 3.24, 0.29
7, 26.36, 183.88, 247.56, -0.00, 4.53, 3.21
8, 26.36, 300.00, 300.00, -0.00, -0.37, 0.00
9, 26.36, 171.62, 132.12, -0.00, 2.83, 1.92
10, 26.36, 248.04, 249.58, -0.00, 0.32, 0.96
1, 26.37, 132.05, 66.84, -0.00, 0.68, 1.38
2, 26.37, 250.04, 299.11, -0.00, 2.48, 1.93
3, 26.37, 300.10, 300.03, -0.00, 0.34, 0.14
4, 26.37, NaN, NaN, NaN, NaN, NaN
5, 26.37, 184.62, 89.58, -0.00, 0.82, 2.01
6, 26.37, 273.62, 306.50, -0.00, 3.24, 0.29
7, 26.37, 183.88, 247.56, -0.00, 4.53, 3.21
8, 26.37, 300.00, 300.00, -0.00, -0.37, 0.00
9, 26.37, 171.62, 132.12, -0.00, 2.83, 1.92
10, 26.37, 248.04, 249.58, -0.00, 0.32, 0.96
1, 26.38, 132.05, 66.84, -0.00, 0.68, 1.38
2, 26.38, 250.04, 299.11, -0.00, 2.48, 1.93
3, 26.38, 300.10, 300.03, -0.00, 0.34, 0.14
4, 26.38, NaN, NaN, NaN, NaN, NaN
5, 26.38, 184.62, 89.58, -0.00, 0.82, 2.01
6, 26.38, 273.62, 306.50, -0.00, 3.24, 0.29
7, 26.38, 183.88, 247.56, -0.00, 4.53, 3.21
8, 26.38, 300.00, 300.00, -0.00, -0.37, 0.00
9, 26.38, 171.62, 132.12, -0.00, 2.83, 1.92
10, 26.38, 248.04, 249.58, -0.00, 0.32, 0.96
1, 26.39, 132.05, 66.84, -0.00, 0.68, 1.38
2, 26.39, 250.04, 299.11, -0.00, 2.48, 1.93
3, 26.39, 300.10, 300.03, -0.00, 0.34, 0.14
4, 26.39, NaN, NaN, NaN, NaN, NaN
5, 26.39, 184.62, 89.58, -0.00, 0.82, 2.01
6, 26.39, 273.62, 306.50, -0.00, 3.24, 0.29
7, 26.39, 183.88, 247.56, -0.00, 4.53, 3.21
8, 26.39, 300.00, 300.00, -0.00, -0.37, 0.00
9, 26.39, 171.62, 132.12, -0.00, 2.83, 1.92
10, 26.39, 248.04, 249.58, -0.00, 0.32, 0.96
1, 26.40, 132.05, 66.84, -0.00, 0.68, 1.38
2, 26.40, 250.04, 299.11, -0.00, 2.48, 1.93
3, 26.40, 300.10, 300.03, -0.00, 0.34, 0.14
4, 26.40, NaN, NaN, NaN, NaN, NaN
5, 26.40, 184.62, 89.58, -0.00, 0.82, 2.01
6, 26.40, 273.62, 306.50, -0.00, 3.24, 0.29
7, 26.40, 183.88, 247.56, -0.00, 4.53, 3.21
8, 26.40, 300.00, 300.00, -0.00, -0.37, 0.00
9, 26.40, 171.62, 132.12, -0.00, 2.83, 1.92
10, 26.40, 248.04, 249.58, -0.00, 0.32, 0.96
1, 26.41, 132.05, 66.84, -0.00, 0.68, 1.38
2, 26.41, 250.04, 299.11, -0.00, 2.48, 1.93
3, 26.41, 300.10, 300.03, -0.00, 0.34, 0.14
4, 26.41, NaN, NaN, NaN, NaN, NaN
5, 26.41, 184.62, 89.58, -0.00, 0.82, 2.01
6, 26.41, 273.62, 306.50, -0.00, 3.24, 0.29
7, 26.41, 183.88, 247.56, -0.00, 4.53, 3.21
8, 26.41, 300.00, 300.00, -0.00, -0.37, 0.00
9, 26.41, 171.62, 132.12, -0.00, 2.83, 1.92
10, 26.41, 248.04, 249.58, -0.00, 0.32, 0.96
1, 26.42, 132.05, 66.84, -0.00, 0.68, 1.38
2, 26.42, 250.04, 299.11, -0.00, 2.48, 1.93
3, 26.42, 300.10, 300.03, -0.00, 0.34, 0.14
4, 26.42, NaN, NaN, NaN, NaN, NaN
5, 26.42, 184.62, 89.58, -0.00, 0.82, 2.01
6, 26.42, 273.62, 306.50, -0.00, 3.24, 0.29
7, 26.42, 183.88, 247.56, -0.00, 4.53, 3.21
8, 26.42, 300.00, 300.00, -0.00, -0.37, 0.00
9, 26.42, 171.62, 132.12, -0.00, 2.83, 1.92
10, 26.42, 248.04, 249.58, -0.00, 0.32, 0.96
1, 26.43, 132.05, 66.84, -0.00, 0.68, 1.38
2, 26.43, 250.04, 299.11, -0.00, 2.48, 1.93
3, 26.43, 300.10, 300.03, -0.00, 0.34, 0.14
4, 26.43, NaN, NaN, NaN, NaN, NaN
5, 26.43, 184.62, 89.58, -0.00, 0.82, 2.01
6, 26.43, 273.62, 306.50, -0.00, 3.24, 0.29
7, 26.43, 183.88, 247.56, -0.00, 4.53, 3.21
8, 26.43, 300.00, 300.00, -0.00, -0.37, 0.00
9, 26.43, 171.62, 132.12, -0.00, 2.83, 1.92
10, 26.43, 248.04, 249.58, -0.00, 0.32, 0.96
1, 26.44, 132.05, 66.84, -0.00, 0.68, 1.38
2, 26.44, 250.04, 299.11, -0.00, 2.48, 1.93
3, 26.44, 300.10, 300.03, -0.00, 0.34, 0.14
4, 26.44, NaN, NaN, NaN, NaN, NaN
5, 26.44, 184.62, 89.58, -0.00, 0.82, 2.01
6, 26.44, 273.62, 306.50, -0.00, 3.24, 0.29
7, 26.44, 183.88, 247.56, -0.00, 4.53, 3.21
8, 26.44, 300.00, 300.00, -0.00, -0.37, 0.00
9, 26.44, 171.62, 132.12, -0.00, 2.83, 1.92
10, 26.44, 248.04, 249.58, -0.00, 0.32, 0.96
1, 26.45, 132.05, 66.84, -0.00, 0.68, 1.38
2, 26.45, 250.04, 299.11, -0.00, 2.48, 1.93
3, 26.45, 300.10, 300.03, -0.00, 0.34, 0.14
4, 26.45, NaN, NaN, NaN, NaN, NaN
5, 26.45, 184.62, 89.58, -0.00, 0.82, 2.01
6, 26.45, 273.62, 306.50, -0.00, 3.24, 0.29
7, 26.45, 183.88, 247.56, -0.00, 4.53, 3.21
8, 26.45, 300.00, 300.00, -0.00, -0.37, 0.00
9, 26.45, 171.62, 132.12, -0.00, 2.83, 1.92
10, 26.45, 248.04, 249.58, -0.00, 0.32, 0.96
1, 26.46, 132.05, 66.84, -0.00, 0.68, 1.38
2, 26.46, 250.04, 299.11, -0.00, 2.48, 1.93
3, 26.46, 300.10, 300.03, -0.00, 0.34, 0.14
4, 26.46, NaN, NaN, NaN, NaN, NaN
5, 26.46, 184.62, 89.58, -0.00, 0.82, 2.01
6, 26.46, 273.62, 306.50, -0.00, 3.24, 0.29
7, 26.46, 183.88, 247.56, -0.00, 4.53, 3.21
8, 26.46, 300.00, 300.00, -0.00, -0.37, 0.00
9, 26.46, 171.62, 132.12, -0.00, 2.83, 1.92
10, 26.46, 248.04, 249.58, -0.00, 0.32, 0.96
1, 26.47, 132.05, 66.84, -0.00, 0.68, 1.38
2, 26.47, 250.04, 299.11, -0.00, 2.48, 1.93
3, 26.47, 300.10, 300.03, -0.00, 0.34, 0.14
4, 26.47, NaN, NaN, NaN, NaN, NaN
5, 26.47, 184.62, 89.58, -0.00, 0.82, 2.01
6, 26.47, 273.62, 306.50, -0.00, 3.24, 0.29
7, 26.47, 183.88, 247.56, -0.00, 4.53, 3.21
8, 26.47, 300.00, 300.00, -0.00, -0.37, 0.00
9, 26.47, 171.62, 132.12, -0.00, 2.83, 1.92
10, 26.47, 248.04, 249.58, -0.00, 0.32, 0.96
1, 26.48, 132.05, 66.84, -0.00, 0.68, 1.38
2, 26.48, 250.04, 299.11, -0.00, 2.48, 1.93
3, 26.48, 300.10, 300.03, -0.00, 0.34, 0.14
4, 26.48, NaN, NaN, NaN, NaN, NaN
5, 26.48, 184.62, 89.58, -0.00, 0.82, 2.01
6, 26.48, 273.62, 306.50, -0.00, 3.24, 0.29
7, 26.48, 183.88, 247.56, -0.00, 4.53, 3.21
8, 26.48, 300.00, 300.00, -0.00, -0.37, 0.00
9, 26.48, 171.62, 132.12, -0.00, 2.83, 1.92
10, 26.48, 248.04, 249.58, -0.00, 0.32, 0.96
1, 26.49, 132.05, 66.84, -0.00, 0.68, 1.38
2, 26.49, 250.04, 299.11, -0.00, 2.48, 1.93
3, 26.49, 300.10, 300.03, -0.00, 0.34, 0.14
4, 26.49, NaN, NaN, NaN, NaN, NaN
5, 26.49, 184.62, 89.58, -0.00, 0.82, 2.01
6, 26.49, 273.62, 306.50, -0.00, 3.24, 0.29
7, 26.49, 183.88, 247.56, -0.00, 4.53, 3.21
8, 26.49, 300.00, 300.00, -0.00, -0.37, 0.00
9, 26.49, 171.62, 132.12, -0.00, 2.83, 1.92
10, 26.49, 248.04, 249.58, -0.00, 0.32, 0.96
1, 26.50, 132.05, 66.84, -0.00, 0.68, 1.38
2, 26.50, 250.04, 299.11, -0.00, 2.48, 1.93
3, 26.50, 300.10, 300.03, -0.00, 0.34, 0.14
4, 26.50, NaN, NaN, NaN, NaN, NaN
5, 26.50, 184.62, 89.58, -0.00, 0.82, 2.01
6, 26.50, 273.62, 306.50, -0.00, 3.24, 0.29
7, 26.50, 183.88, 247.56, -0.00, 4.53, 3.21
8, 26.50, 300.00, 300.00, -0.00, -0.37, 0.00
9, 26.50, 171.62, 132.12, -0.00, 2.83, 1.92
10, 26.50, 248.04, 249.58, -0.00, 0.32, 0.96
1, 26.51, 132.05, 66.84, -0.00, 0.68, 1.38
2, 26.51, 250.04, 299.11, -0.00, 2.48, 1.93
3, 26.51, 300.10, 300.03, -0.00, 0.34, 0.14
4, 26.51, NaN, NaN, NaN, NaN, NaN
5, 26.51, 184.62, 89.58, -0.00, 0.82, 2.01
6, 26.51, 273.62, 306.50, -0.00, 3.24, 0.29
7, 26.51, 183.88, 247.56, -0.00, 4.53, 3.21
8, 26.51, 300.00, 300.00, -0.00, -0.37, 0.00
9, 26.51, 171.62, 132.12, -0.00, 2.83, 1.92
10, 26.51, 248.04, 249.58, -0.00, 0.32, 0.96
1, 26.52, 132.05, 66.84, -0.00, 0.68, 1.38
2, 26.52, 250.04, 299.11, -0.00, 2.48, 1.93
3, 26.52, 300.10, 300.03, -0.00, 0.34, 0.14
4, 26.52, NaN, NaN, NaN, NaN, NaN
5, 26.52, 184.62, 89.58, -0.00, 0.82, 2.01
6, 26.52, 273.62, 306.50, -0.00, 3.24, 0.29
7, 26.52, 183.88, 247.56, -0.00, 4.53, 3.21
8, 26.52, 300.00, 300.00, -0.00, -0.37, 0.00
9, 26.52, 171.62, 132.12, -0.00, 2.83, 1.92
10, 26.52, 248.04, 249.58, -0.00, 0.32, 0.96
1, 26.53, 132.05, 66.84, -0.00, 0.68, 1.38
2, 26.53, 250.04, 299.11, -0.00, 2.48, 1.93
3, 26.53, 300.10, 300.03, -0.00, 0.34, 0.14
4, 26.53, NaN, NaN, NaN, NaN, NaN
5, 26.53, 184.62, 89.58, -0.00, 0.82, 2.01
6, 26.53, 273.62, 306.50, -0.00, 3.24, 0.29
7, 26.53, 183.88, 247.56, -0.00, 4.53, 3.21
8, 26.53, 300.00, 300.00, -0.00, -0.37, 0.00
9, 26.53, 171.62, 132.12, -0.00, 2.83, 1.92
10, 26.53, 248.04, 249.58, -0.00, 0.32, 0.96
1, 26.54, 132.05, 66.84, -0.00, 0.68, 1.38
2, 26.54, 250.04, 299.11, -0.00, 2.48, 1.93
3, 26.54, 300.10, 300.03, -0.00, 0.34, 0.14
4, 26.54, NaN, NaN, NaN, NaN, NaN
5, 26.54, 184.62, 89.58, -0.00, 0.82, 2.01
6, 26.54, 273.62, 306.50, -0.00, 3.24, 0.29
7, 26.54, 183.88, 247.56, -0.00, 4.53, 3.21
8, 26.54, 300.00, 300.00, -0.00, -0.37, 0.00
9, 26.54, 171.62, 132.12, -0.00, 2.83, 1.92
10, 26.54, 248.04, 249.58, -0.00, 0.32, 0.96
1, 26.55, 132.05, 66.84, -0.00, 0.68, 1.38
2, 26.55, 250.04, 299.11, -0.00, 2.48, 1.93
3, 26.55, 300.10, 300.03, -0.00, 0.34, 0.14
4, 26.55, NaN, NaN, NaN, NaN, NaN
5, 26.55, 184.62, 89.58, -0.00, 0.82, 2.01
6, 26.55, 273.62, 306.50, -0.00, 3.24, 0.29
7, 26.55, 183.88, 247.56, -0.00, 4.53, 3.21
8, 26.55, 300.00, 300.00, -0.00, -0.37, 0.00
9, 26.55, 171.62, 132.12, -0.00, 2.83, 1.92
10, 26.55, 248.04, 249.58, -0.00, 0.32, 0.96
1, 26.56, 132.05, 66.84, -0.00, 0.68, 1.38
2, 26.56, 250.04, 299.11, -0.00, 2.48, 1.93
3, 26.56, 300.10, 300.03, -0.00, 0.34, 0.14
4, 26.56, NaN, NaN, NaN, NaN, NaN
5, 26.56, 184.62, 89.58, -0.00, 0.82, 2.01
6, 26.56, 273.62, 306.50, -0.00, 3.24, 0.29
7, 26.56, 183.88, 247.56, -0.00, 4.53, 3.21
8, 26.56, 300.00, 300.00, -0.00, -0.37, 0.00
9, 26.56, 171.62, 132.12, -0.00, 2.83, 1.92
10, 26.56, 248.04, 249.58, -0.00, 0.32, 0.96
1, 26.57, 132.05, 66.84, -0.00, 0.68, 1.38
2, 26.57, 250.04, 299.11, -0.00, 2.48, 1.93
3, 26.57, 300.10, 300.03, -0.00, 0.34, 0.14
4, 26.57, NaN, NaN, NaN, NaN, NaN
5, 26.57, 184.62, 89.58, -0.00, 0.82, 2.01
6, 26.57, 273.62, 306.50, -0.00, 3.24, 0.29
7, 26.57, 183.88, 247.56, -0.00, 4.53, 3.21
8, 26.57, 300.00, 300.00, -0.00, -0.37, 0.00
9, 26.57, 171.62, 132.12, -0.00, 2.83, 1.92
10, 26.57, 248.04, 249.58, -0.00, 0.32, 0.96
1, 26.58, 132.05, 66.84, -0.00, 0.68, 1.38
2, 26.58, 250.04, 299.11, -0.00, 2.48, 1.93
3, 26.58, 300.10, 300.03, -0.00, 0.34, 0.14
4, 26.58, NaN, NaN, NaN, NaN, NaN
5, 26.58, 184.62, 89.58, -0.00, 0.82, 2.01
6, 26.58, 273.62, 306.50, -0.00, 3.24, 0.29
7, 26.58, 183.88, 247.56, -0.00, 4.53, 3.21
8, 26.58, 300.00, 300.00, -0.00, -0.37, 0.00
9, 26.58, 171.62, 132.12, -0.00, 2.83, 1.92
10, 26.58, 248.04, 249.58, -0.00, 0.32, 0.96
1, 26.59, 132.05, 66.84, -0.00, 0.68, 1.38
2, 26.59, 250.04, 299.11, -0.00, 2.48, 1.93
3, 26.59, 300.10, 300.03, -0.00, 0.34, 0.14
4, 26.59, NaN, NaN, NaN, NaN, NaN
5, 26.59, 184.62, 89.58, -0.00, 0.82, 2.01
6, 26.59, 273.62, 306.50, -0.00, 3.24, 0.29
7, 26.59, 183.88, 247.56, -0.00, 4.53, 3.21
8, 26.59, 300.00, 300.00, -0.00, -0.37, 0.00
9, 26.59, 171.62, 132.12, -0.00, 2.83, 1.92
10, 26.59, 248.04, 249.58, -0.00, 0.32, 0.96
1, 26.60, 132.05, 66.84, -0.00, 0.68, 1.38
2, 26.60, 250.04, 299.11, -0.00, 2.48, 1.93
3, 26.60, 300.10, 300.03, -0.00, 0.34, 0.14
4, 26.60, NaN, NaN, NaN, NaN, NaN
5, 26.60, 184.62, 89.58, -0.00, 0.82, 2.01
6, 26.60, 273.62, 306.50, -0.00, 3.24, 0.29
7, 26.60, 183.88, 247.56, -0.00, 4.53, 3.21
8, 26.60, 300.00, 300.00, -0.00, -0.37, 0.00
9, 26.60, 171.62, 132.12, -0.00, 2.83, 1.92
10, 26.60, 248.04, 249.58, -0.00, 0.32, 0.96
1, 26.61, 132.05, 66.84, -0.00, 0.68, 1.38
2, 26.61, 250.04, 299.11, -0.00, 2.48, 1.93
3, 26.61, 300.10, 300.03, -0.00, 0.34, 0.14
4, 26.61, NaN, NaN, NaN, NaN, NaN
5, 26.61, 184.62, 89.58, -0.00, 0.82, 2.01
6, 26.61, 273.62, 306.50, -0.00, 3.24, 0.29
7, 26.61, 183.88, 247.56, -0.00, 4.53, 3.21
8, 26.61, 300.00, 300.00, -0.00, -0.37, 0.00
9, 26.61, 171.62, 132.12, -0.00, 2.83, 1.92
10, 26.61, 248.04, 249.58, -0.00, 0.32, 0.96
1, 26.62, 132.05, 66.84, -0.00, 0.68, 1.38
2, 26.62, 250.04, 299.11, -0.00, 2.48, 1.93
3, 26.62, 300.10, 300.03, -0.00, 0.34, 0.14
4, 26.62, NaN, NaN, NaN, NaN, NaN
5, 26.62, 184.62, 89.58, -0.00, 0.82, 2.01
6, 26.62, 273.62, 306.50, -0.00, 3.24, 0.29
7, 26.62, 183.88, 247.56, -0.00, 4.53, 3.21
8, 26.62, 300.00, 300.00, -0.00, -0.37, 0.00
9, 26.62, 171.62, 132.12, -0.00, 2.83, 1.92
10, 26.62, 248.04, 249.58, -0.00, 0.32, 0.96
1, 26.63, 132.05, 66.84, -0.00, 0.68, 1.38
2, 26.63, 250.04, 299.11, -0.00, 2.48, 1.93
3, 26.63, 300.10, 300.03, -0.00, 0.34, 0.14
4, 26.63, NaN, NaN, NaN, NaN, NaN
5, 26.63, 184.62, 89.58, -0.00, 0.82, 2.01
6, 26.63, 273.62, 306.50, -0.00, 3.24, 0.29
7, 26.63, 183.88, 247.56, -0.00, 4.53, 3.21
8, 26.63, 300.00, 300.00, -0.00, -0.37, 0.00
9, 26.63, 171.62, 132.12, -0.00, 2.83, 1.92
10, 26.63, 248.04, 249.58, -0.00, 0.32, 0.96
1, 26.64, 132.05, 66.84, -0.00, 0.68, 1.38
2, 26.64, 250.04, 299.11, -0.00, 2.48, 1.93
3, 26.64, 300.10, 300.03, -0.00, 0.34, 0.14
4, 26.64, NaN, NaN, NaN, NaN, NaN
5, 26.64, 184.62, 89.58, -0.00, 0.82, 2.01
6, 26.64, 273.62, 306.50, -0.00, 3.24, 0.29
7, 26.64, 183.88, 247.56, -0.00, 4.53, 3.21
8, 26.64, 300.00, 300.00, -0.00, -0.37, 0.00
9, 26.64, 171.62, 132.12, -0.00, 2.83, 1.92
10, 26.64, 248.04, 249.58, -0.00, 0.32, 0.96
1, 26.65, 132.05, 66.84, -0.00, 0.68, 1.38
2, 26.65, 250.04, 299.11, -0.00, 2.48, 1.93
3, 26.65, 300.10, 300.03, -0.00, 0.34, 0.14
4, 26.65, NaN, NaN, NaN, NaN, NaN
5, 26.65, 184.62, 89.58, -0.00, 0.82, 2.01
6, 26.65, 273.62, 306.50, -0.00, 3.24, 0.29
7, 26.65, 183.88, 247.56, -0.00, 4.53, 3.21
8, 26.65, 300.00, 300.00, -0.00, -0.37, 0.00
9, 26.65, 171.62, 132.12, -0.00, 2.83, 1.92
10, 26.65, 248.04, 249.58, -0.00, 0.32, 0.96
1, 26.66, 132.05, 66.84, -0.00, 0.68, 1.38
2, 26.66, 250.04, 299.11, -0.00, 2.48, 1.93
3, 26.66, 300.10, 300.03, -0.00, 0.34, 0.14
4, 26.66, NaN, NaN, NaN, NaN, NaN
5, 26.66, 184.62, 89.58, -0.00, 0.82, 2.01
6, 26.66, 273.62, 306.50, -0.00, 3.24, 0.29
7, 26.66, 183.88, 247.56, -0.00, 4.53, 3.21
8, 26.66, 300.00, 300.00, -0.00, -0.37, 0.00
9, 26.66, 171.62, 132.12, -0.00, 2.83, 1.92
10, 26.66, 248.04, 249.58, -0.00, 0.32, 0.96
1, 26.67, 132.05, 66.84, -0.00, 0.68, 1.38
2, 26.67, 250.04, 299.11, -0.00, 2.48, 1.93
3, 26.67, 300.10, 300.03, -0.00, 0.34, 0.14
4, 26.67, NaN, NaN, NaN, NaN, NaN
5, 26.67, 184.62, 89.58, -0.00, 0.82, 2.01
6, 26.67, 273.62, 306.50, -0.00, 3.24, 0.29
7, 26.67, 183.88, 247.56, -0.00, 4.53, 3.21
8, 26.67, 300.00, 300.00, -0.00, -0.37, 0.00
9, 26.67, 171.62, 132.12, -0.00, 2.83, 1.92
10, 26.67, 248.04, 249.58, -0.00, 0.32, 0.96
1, 26.68, 132.05, 66.84, -0.00, 0.68, 1.38
2, 26.68, 250.04, 299.11, -0.00, 2.48, 1.93
3, 26.68, 300.10, 300.03, -0.00, 0.34, 0.14
4, 26.68, NaN, NaN, NaN, NaN, NaN
5, 26.68, 184.62, 89.58, -0.00, 0.82, 2.01
6, 26.68, 273.62, 306.50, -0.00, 3.24, 0.29
7, 26.68, 183.88, 247.56, -0.00, 4.53, 3.21
8, 26.68, 300.00, 300.00, -0.00, -0.37, 0.00
9, 26.68, 171.62, 132.12, -0.00, 2.83, 1.92
10, 26.68, 248.04, 249.58, -0.00, 0.32, 0.96
1, 26.69, 132.05, 66.84, -0.00, 0.68, 1.38
2, 26.69, 250.04, 299.11, -0.00, 2.48, 1.93
3, 26.69, 300.10, 300.03, -0.00, 0.34, 0.14
4, 26.69, NaN, NaN, NaN, NaN, NaN
5, 26.69, 184.62, 89.58, -0.00, 0.82, 2.01
6, 26.69, 273.62, 306.50, -0.00, 3.24, 0.29
7, 26.69, 183.88, 247.56, -0.00, 4.53, 3.21
8, 26.69, 300.00, 300.00, -0.00, -0.37, 0.00
9, 26.69, 171.62, 132.12, -0.00, 2.83, 1.92
10, 26.69, 248.04, 249.58, -0.00, 0.32, 0.96
1, 26.70, 132.05, 66.84, -0.00, 0.68, 1.38
2, 26.70, 250.04, 299.11, -0.00, 2.48, 1.93
3, 26.70, 300.10, 300.03, -0.00, 0.34, 0.14
4, 26.70, NaN, NaN, NaN, NaN, NaN
5, 26.70, 184.62, 89.58, -0.00, 0.82, 2.01
6, 26.70, 273.62, 306.50, -0.00, 3.24, 0.29
7, 26.70, 183.88, 247.56, -0.00, 4.53, 3.21
8, 26.70, 300.00, 300.00, -0.00, -0.37, 0.00
9, 26.70, 171.62, 132.12, -0.00, 2.83, 1.92
10, 26.70, 248.04, 249.58, -0.00, 0.32, 0.96
1, 26.71, 132.05, 66.84, -0.00, 0.68, 1.38
2, 26.71, 250.04, 299.11, -0.00, 2.48, 1.93
3, 26.71, 300.10, 300.03, -0.00, 0.34, 0.14
4, 26.71, NaN, NaN, NaN, NaN, NaN
5, 26.71, 184.62, 89.58, -0.00, 0.82, 2.01
6, 26.71, 273.62, 306.50, -0.00, 3.24, 0.29
7, 26.71, 183.88, 247.56, -0.00, 4.53, 3.21
8, 26.71, 300.00, 300.00, -0.00, -0.37, 0.00
9, 26.71, 171.62, 132.12, -0.00, 2.83, 1.92
10, 26.71, 248.04, 249.58, -0.00, 0.32, 0.96
1, 26.72, 132.05, 66.84, -0.00, 0.68, 1.38
2, 26.72, 250.04, 299.11, -0.00, 2.48, 1.93
3, 26.72, 300.10, 300.03, -0.00, 0.34, 0.14
4, 26.72, NaN, NaN, NaN, NaN, NaN
5, 26.72, 184.62, 89.58, -0.00, 0.82, 2.01
6, 26.72, 273.62, 306.50, -0.00, 3.24, 0.29
7, 26.72, 183.88, 247.56, -0.00, 4.53, 3.21
8, 26.72, 300.00, 300.00, -0.00, -0.37, 0.00
9, 26.72, 171.62, 132.12, -0.00, 2.83, 1.92
10, 26.72, 248.04, 249.58, -0.00, 0.32, 0.96
1, 26.73, 132.05, 66.84, -0.00, 0.68, 1.38
2, 26.73, 250.04, 299.11, -0.00, 2.48, 1.93
3, 26.73, 300.10, 300.03, -0.00, 0.34, 0.14
4, 26.73, NaN, NaN, NaN, NaN, NaN
5, 26.73, 184.62, 89.58, -0.00, 0.82, 2.01
6, 26.73, 273.62, 306.50, -0.00, 3.24, 0.29
7, 26.73, 183.88, 247.56, -0.00, 4.53, 3.21
8, 26.73, 300.00, 300.00, -0.00, -0.37, 0.00
9, 26.73, 171.62, 132.12, -0.00, 2.83, 1.92
10, 26.73, 248.04, 249.58, -0.00, 0.32, 0.96
1, 26.74, 132.05, 66.84, -0.00, 0.68, 1.38
2, 26.74, 250.04, 299.11, -0.00, 2.48, 1.93
3, 26.74, 300.10, 300.03, -0.00, 0.34, 0.14
4, 26.74, NaN, NaN, NaN, NaN, NaN
5, 26.74, 184.62, 89.58, -0.00, 0.82, 2.01
6, 26.74, 273.62, 306.50, -0.00, 3.24, 0.29
7, 26.74, 183.88, 247.56, -0.00, 4.53, 3.21
8, 26.74, 300.00, 300.00, -0.00, -0.37, 0.00
9, 26.74, 171.62, 132.12, -0.00, 2.83, 1.92
10, 26.74, 248.04, 249.58, -0.00, 0.32, 0.96
1, 26.75, 132.05, 66.84, -0.00, 0.68, 1.38
2, 26.75, 250.04, 299.11, -0.00, 2.48, 1.93
3, 26.75, 300.10, 300.03, -0.00, 0.34, 0.14
4, 26.75, NaN, NaN, NaN, NaN, NaN
5, 26.75, 184.62, 89.58, -0.00, 0.82, 2.01
6, 26.75, 273.62, 306.50, -0.00, 3.24, 0.29
7, 26.75, 183.88, 247.56, -0.00, 4.53, 3.21
8, 26.75, 300.00, 300.00, -0.00, -0.37, 0.00
9, 26.75, 171.62, 132.12, -0.00, 2.83, 1.92
10, 26.75, 248.04, 249.58, -0.00, 0.32, 0.96
1, 26.76, 132.05, 66.84, -0.00, 0.68, 1.38
2, 26.76, 250.04, 299.11, -0.00, 2.48, 1.93
3, 26.76, 300.10, 300.03, -0.00, 0.34, 0.14
4, 26.76, NaN, NaN, NaN, NaN, NaN
5, 26.76, 184.62, 89.58, -0.00, 0.82, 2.01
6, 26.76, 273.62, 306.50, -0.00, 3.24, 0.29
7, 26.76, 183.88, 247.56, -0.00, 4.53, 3.21
8, 26.76, 300.00, 300.00, -0.00, -0.37, 0.00
9, 26.76, 171.62, 132.12, -0.00, 2.83, 1.92
10, 26.76, 248.04, 249.58, -0.00, 0.32, 0.96
1, 26.77, 132.05, 66.84, -0.00, 0.68, 1.38
2, 26.77, 250.04, 299.11, -0.00, 2.48, 1.93
3, 26.77, 300.10, 300.03, -0.00, 0.34, 0.14
4, 26.77, NaN, NaN, NaN, NaN, NaN
5, 26.77, 184.62, 89.58, -0.00, 0.82, 2.01
6, 26.77, 273.62, 306.50, -0.00, 3.24, 0.29
7, 26.77, 183.88, 247.56, -0.00, 4.53, 3.21
8, 26.77, 300.00, 300.00, -0.00, -0.37, 0.00
9, 26.77, 171.62, 132.12, -0.00, 2.83, 1.92
10, 26.77, 248.04, 249.58, -0.00, 0.32, 0.96
1, 26.78, 132.05, 66.84, -0.00, 0.68, 1.38
